,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230304182,20/01/2023 05:53:24 a. m.,719.18s,2,Passed,,0.185059,23.7203087,5.02252744,3.30661886,1.35132619,1.27704395,23.7208188,1.9672922,Passed,Passed,011F81,0288FFC67FEE0B139C6C0009,0289FFCF7FEB0B139C6B000A,028AFFC97FE60B0C9C72000C,028BFFC57FE50B099C6D0014,028CFFC97FE40B079C64001F,028DFFC57FE50B089C66001D,028EFFC37FE70B0B9C69001B,028FFFCC7FE70B0A9C6A0019,0290FFC57FEB0B0E9C63002B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545050008579C00049C7E0005271C,02929C5E,Passed,Passed,2501.89631,0286D85A76BF0B4E6E1700158A23000C,Passed,02876E71001B,Passed,68657,56709,65951,64336,68734,76676,70809,57708,62196,68541,71458,24532,22692,23.8815733,23.8818435,23.8820852,23.8837376,23.8841252,23.8842454,23.8838803,23.8839745,23.8842119,23.8826792,23.8828496,23.8852917,23.8852436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810045216,0.0879803687,0.0922045658,0.0834786535,0.0806656848,0.0783732726,0.0811164047,0.0789960921,0.0796842101,0.074370756,0.0818413286,0.0888944597,0.080925631,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10000,10000,10000,10000,10000,10.05,0.01,10.12,0.00,80.18,9.99,10.01,9993,10.01,10005,Passed,Passed,9.99,0.04,Passed,17783,32757,7733,12234,Passed,Passed,Passed,Passed,99999,99999,42076,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8281,Passed,Passed,Passed,00:12:EA:11:03:43,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304311,20/01/2023 06:02:46 a. m.,493.92s,1,Failed,Rotary Switch Test,0.187073,23.6959308,4.98370286,3.31002682,1.35198741,1.27359216,23.6974907,1.85712884,Passed,Passed,011F81,0288FFDC7FE60B0A9C220016,0289FFDA7FDE0B0A9C230012,028AFFD27FDC0B009C270016,028BFFCF7FDC0B019C290017,028CFFD07FDA0AFA9C26001A,028DFFCD7FD40AFA9C270018,028EFFCB7FD30AFC9C2B0016,028FFFD57FDE0B069C260016,0290FFC97FE10B089C300019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EE0019576E00139C37001B2723,02929C16,Passed,Passed,2497.40144,0286D94477460B556E3500108A1B0016,Passed,02876E34001D,Passed,55297,55003,30116,79575,57838,65864,71575,69978,34114,38226,5857,72474,80048,23.876193,23.8761931,23.8764624,23.8781854,23.8780942,23.8782074,23.8781906,23.8785552,23.8784918,23.876268,23.8771722,23.8796185,23.8796081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787321339,0.077762532,0.0821739382,0.114225556,0.0826896159,0.0846556633,0.0900594009,0.0996607914,0.0843315559,0.0991843606,0.103132331,0.102043456,0.102446404,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9997,9998,9999,9999,9999,9997,9998,10.03,0.01,9.97,0.00,80.43,10.00,9.99,9997,10.01,10014,Passed,Passed,10.00,0.04,Passed,23380,54892,29745,23549,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230305903,20/01/2023 06:03:04 a. m.,521.48s,2,Passed,,0.187607,23.6600478,5.00023473,3.35410429,1.34683332,1.26887731,23.6599008,1.90386848,Passed,Passed,011F81,0288FFCB7FE90B139C9B0013,0289FFD37FDF0B119CA2000E,028AFFD07FDB0B0D9C9E0016,028BFFCD7FDE0B0C9CA20015,028CFFCE7FD90B079CA60012,028DFFCB7FDC0B089C990025,028EFFC87FDE0B0C9CA60014,028FFFD17FDF0B0C9C9E0019,0290FFC77FE20B0F9C9F0021,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F0001557A400149CB300182715,02929C8C,Passed,Passed,2504.76746,0286DB7E78840B7C6E4C000A8A75000D,Passed,02876E580019,Passed,74104,62456,65776,68386,74237,80596,73351,58190,70913,69244,72697,22692,21798,23.8778148,23.8780715,23.8782711,23.8800838,23.8801378,23.8801312,23.880188,23.8803552,23.8805887,23.8789951,23.8792481,23.8816178,23.8815128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120309973,0.140093226,0.149535517,0.141593121,0.130409349,0.136316081,0.138806424,0.139908845,0.14593362,0.144581175,0.145087817,0.136255297,0.14311134,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9997,9999,9999,9998,9998,9998,9999,10.12,0.01,9.98,0.01,80.37,9.99,9.99,9990,10.01,10003,Passed,Passed,10.07,0.05,Passed,18437,29620,7371,14685,Passed,Passed,Passed,Passed,99999,99999,42687,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.964,Passed,Passed,Passed,00:12:EA:11:03:44,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305299,20/01/2023 07:24:53 a. m.,490.65s,1,Failed,Login to SO and Change Directory,0.184723,23.7503719,5.00809403,3.30589747,1.34962852,1.27605996,23.7517506,1.86004435,Passed,Passed,011F81,0288FFDE7FDE0B0C9C2D000B,0289FFDC7FDA0B0C9C2D000C,028AFFD97FD90B099C30000E,028BFFD57FD80B0A9C2F0012,028CFFD47FD70B049C2C0017,028DFFCF7FD40B049C2A0019,028EFFCD7FCF0B059C2F0015,028FFFD87FD80B0B9C2E0010,0290FFCC7FDF0B0D9C330019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FA0019575D00119C3D0014271C,02929C1B,Passed,Passed,2497.70173,0286D920771F0B526E3D000E8A3A0013,Passed,02876DFB001E,Passed,55297,56538,33911,80401,62064,67225,74471,69633,39667,37380,6246,68599,81131,23.8714545,23.8717792,23.8721882,23.8740002,23.8740459,23.8740935,23.8739292,23.8738895,23.8739897,23.8714564,23.8725313,23.8744318,23.8749951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1056394,0.113261124,0.119031673,0.149808998,0.152221864,0.149867293,0.148069775,0.167251104,0.141059222,0.158475582,0.171798599,0.160367477,0.16260146,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10001,10001,10001,10001,10000,10000,10001,10000,10.01,0.01,9.96,0.00,80.24,10.00,9.99,9996,10.01,10009,Passed,Passed,9.98,0.04,Passed,23882,50789,31189,23549,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0238,Passed,Passed,Passed,,Passed,Passed,Failed,,,,,,,,,,
S230305767,20/01/2023 07:27:43 a. m.,708.95s,2,Passed,,0.187927,23.7212018,5.01328344,3.33533093,1.34894834,1.27320277,23.7213378,23.7203926,Passed,Passed,011F81,0288FFCA7FD90B0F9C81000D,0289FFD47FD60B0C9C860009,028AFFD07FD50B069C830015,028BFFCE7FD00B019C840014,028CFFCD7FD10AFE9C810019,028DFFCD7FD20AFF9C7C0020,028EFFC67FD30B029C7B0025,028FFFD17FD70B049C810016,0290FFC87FDE0B099C8A001C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C70012579900089C8F001B271C,02929C70,Passed,Passed,2502.99618,0286DA3977C60B6C6E2B00108A270016,Passed,02876E92001E,Passed,73104,63044,66427,66406,69924,78333,73671,63663,66830,67592,71458,19888,25624,23.8821104,23.8821484,23.8823063,23.8843308,23.8844393,23.884597,23.8844698,23.8845004,23.8845983,23.8832195,23.8832778,23.8855086,23.8856608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894684942,0.0988631208,0.0954180306,0.090138409,0.0918556115,0.0836223915,0.0867297406,0.0890754543,0.0821636462,0.0757272016,0.0796356971,0.0836573695,0.0764070299,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10003,10002,10003,10002,10004,10002,10002,10001,10.07,0.01,9.98,0.00,80.29,9.99,10.00,9996,10.01,10007,Passed,Passed,10.02,0.04,Passed,18222,35387,8089,16173,Passed,Passed,Passed,Passed,99999,99999,45383,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.035,Passed,Passed,Passed,00:12:EA:11:03:46,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305755,20/01/2023 07:39:16 a. m.,522.73s,2,Passed,,0.185059,23.7191383,4.98470884,3.30156863,1.34511703,1.2753332,23.7193196,1.93606524,Passed,Passed,011F81,0288FFC87FD20B129C540010,0289FFCF7FD50B109C540012,028AFFC97FD40B0B9C58000F,028BFFC87FD70B0A9C5A000E,028CFFC47FD50B059C560018,028DFFC77FD40B089C55001A,028EFFBD7FD70B0A9C570012,028FFFC97FDB0B0C9C520015,0290FFBD7FDE0B0F9C610011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285450E000C57A000099C6900102717,02929C48,Passed,Passed,2500.48937,0286D85076BD0B506DC2001489A2000F,Passed,02876E4F001E,Passed,68288,57773,66427,65576,67101,79757,72902,59544,68522,67511,70688,23549,24532,23.8764114,23.8766821,23.8769104,23.8785849,23.878777,23.8789053,23.8787488,23.8785391,23.8788964,23.8774293,23.8776033,23.8799035,23.8799499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146617959,0.167760508,0.179248891,0.162275179,0.149135259,0.156375215,0.157173825,0.157199174,0.161431637,0.161184938,0.159270197,0.148754124,0.15703719,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10016,10010,10007,10008,10006,10009,10005,10006,10005,10.03,0.01,9.90,0.00,80.29,10.00,10.01,9998,10.01,10006,Passed,Passed,9.97,0.04,Passed,18004,29368,7371,12234,Passed,Passed,Passed,Passed,99999,99999,42350,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8035,Passed,Passed,Passed,00:12:EA:11:03:47,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304311,20/01/2023 07:39:37 a. m.,493.21s,1,Failed,Rotary Switch Test,0.184845,23.6975241,4.98375804,3.31007689,1.35201107,1.27360867,23.6989936,23.6986392,Passed,Passed,011F81,0288FFC17FEA0B0A9C29000B,0289FFCD7FDB0B0B9C2A000A,028AFFB97FDB0B069C2A0011,028BFFC37FDA0B069C2C0015,028CFFC77FD80B039C290018,028DFFCD7FD20B039C290017,028EFFC57FD30B049C2D0017,028FFFC67FDB0B089C2B000F,0290FFC47FDC0B0A9C340019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EF001A5771000C9C3E00132725,02929C16,Passed,Passed,2497.40202,0286D94877400B556E3600108A4E0011,Passed,02876E36001D,Passed,55479,55077,30719,79768,57773,66212,71642,69094,32540,37031,6628,73701,81014,23.8760127,23.8762996,23.8763749,23.8781331,23.8782045,23.8783143,23.8782245,23.8783722,23.8782776,23.8759291,23.8770846,23.8790988,23.8792993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111871852,0.114925606,0.121050275,0.14614346,0.144721448,0.131715518,0.134114751,0.143774016,0.116284189,0.121266036,0.126003332,0.117575559,0.121203951,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9997,9997,9998,9999,9998,9997,9999,10.04,0.01,9.97,0.00,80.43,10.00,9.98,9997,10.01,10017,Passed,Passed,10.00,0.04,Passed,23716,54966,29993,23716,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230305887,20/01/2023 10:04:29 a. m.,294.95s,1,Failed,Rotary Switch Test,0.185959,23.7080561,5.01580171,3.31145355,1.35270694,1.27580733,23.7091911,1.84996925,Passed,Passed,011F81,0288FFE27FE70B0B9C84000F,0289FFDD7FE50B0C9C85000C,028AFFD97FE10B069C870011,028BFFD67FDF0B099C880013,028CFFD57FDE0AFD9C880013,028DFFD17FDA0AFF9C870013,028EFFCE7FD20B009C8B0012,028FFFD97FE40B0A9C870011,0290FFCD7FE50B0C9C920011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285453E000B57B800039C920018271E,02929C73,Passed,Passed,2503.16675,0286D8CE77120B536E34000D8A170011,Passed,02876E700019,Passed,55944,57870,31763,79779,61772,64920,73731,66997,35764,36317,7371,72665,78466,23.8652319,23.8653203,23.8657136,23.8673769,23.8674594,23.8675336,23.8676253,23.86767,23.8677737,23.8655034,23.8668087,23.8692688,23.8692428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141076682,0.143544166,0.150099296,0.180052253,0.172119164,0.158962372,0.160149631,0.173175272,0.142476793,0.15267703,0.161274839,0.152662449,0.156769472,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9996,9997,9997,9999,9998,9996,9998,10.05,0.01,9.90,0.00,80.26,10.00,9.99,9991,10.01,10012,Passed,Passed,9.97,0.04,Passed,25007,51415,30116,24532,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230306010,20/01/2023 10:09:31 a. m.,712.49s,2,Passed,,0.187363,23.7171962,4.9936775,3.34285439,1.35085605,1.27584604,23.7172186,1.93809827,Passed,Passed,011F81,0288FFD47FD60B0C9C1C000C,0289FFDB7FD50B0D9C29FFFC,028AFFD67FD20B039C20000B,028BFFD47FD20B009C280005,028CFFD37FCF0AFE9C180019,028DFFD27FCF0AFE9C1F0014,028EFFCB7FD20B019C27000E,028FFFD57FD60B029C260008,0290FFCA7FDA0B089C270014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544AF0010577A00099C28001B272A,02929C0B,Passed,Passed,2496.66305,0286DB6D78900B776E3900138A380015,Passed,02876E3B001E,Passed,70705,63319,67080,67511,69578,79220,75058,64407,69834,70354,70861,24209,25163,23.8816575,23.8819298,23.8814122,23.8839148,23.8842659,23.8841078,23.8840024,23.8841482,23.8841774,23.8826465,23.8827992,23.8851203,23.8850739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117965506,0.130337225,0.138891823,0.124879191,0.111521155,0.113753066,0.111496684,0.104081002,0.111118265,0.109666032,0.106359724,0.10417909,0.102782224,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10004,10004,10003,10003,10005,10002,10003,10002,10.08,0.01,9.98,0.00,80.35,9.99,10.01,9989,10.01,10023,Passed,Passed,10.01,0.04,Passed,18004,29494,8089,14941,Passed,Passed,Passed,Passed,99999,99999,42620,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0134,Passed,Passed,Passed,00:12:EA:11:03:48,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305907,20/01/2023 10:24:03 a. m.,521.42s,1,Passed,,0.184799,23.7392912,5.02063235,3.32728311,1.35010103,1.26925927,23.7404264,2.01895228,Passed,Passed,011F81,0288FFD87FD80B079C820012,0289FFD57FD70B069C86000F,028AFFD17FD40B009C870014,028BFFCE7FD50B039C890013,028CFFCD7FD50AFB9C870016,028DFFCA7FD70AFC9C870016,028EFFC77FD40AFD9C8A0015,028FFFD17FD60B039C880012,0290FFC67FDB0B079C910017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EE001657A300079C9800162721,02929C75,Passed,Passed,2503.30649,0286D9AE777F0B636E1D000F89FA0015,Passed,02876E99001C,Passed,54017,56606,33289,82539,62091,65709,76173,65171,34907,36042,7733,71988,77870,23.8625888,23.8627851,23.8631069,23.8645864,23.8647869,23.864936,23.8650131,23.8650747,23.8650269,23.8629734,23.8638852,23.8663447,23.8658794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136985044,0.136605184,0.140300275,0.16990939,0.15310826,0.149083038,0.143547836,0.156466958,0.13258745,0.151056586,0.159597034,0.151868037,0.151702021,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10002,10004,10002,10002,10000,10001,10003,10002,10.05,0.00,10.00,0.00,80.33,10.00,9.99,9998,10.01,10012,Passed,Passed,10.00,0.04,Passed,24850,51193,31876,28460,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4591,Passed,Passed,Passed,00:12:EA:11:03:49,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305875,20/01/2023 10:27:13 a. m.,711.27s,2,Passed,,0.188919,23.7478128,5.00240366,3.31747504,1.35194691,1.27396656,23.7479587,1.82223671,Passed,Passed,011F81,0288FFDC7FD90B0E9C60000A,0289FFE17FD80B0E9C5A0013,028AFFDD7FD90B099C59001E,028BFFDB7FD60B069C52002A,028CFFD97FCF0B029C500032,028DFFDA7FD60B049C540029,028EFFCF7FD80B0A9C58002D,028FFFDC7FDD0B089C4E002F,0290FFD07FDE0B0B9C560030,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F90014577400119C640029271B,02929C50,Passed,Passed,2501.02065,0286D94277460B556E2F000F8A400011,Passed,02876E94001C,Passed,73351,61799,66893,66126,69393,79530,73244,61037,70827,69761,70618,22339,24692,23.8767038,23.876662,23.876829,23.8786786,23.8789799,23.8789865,23.8788915,23.879198,23.8792772,23.8776149,23.8777999,23.8800782,23.8802056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115518584,0.134756048,0.134168852,0.123691612,0.109261105,0.107507424,0.108076467,0.112611859,0.10742327,0.0962050682,0.10332079,0.0974761804,0.097225156,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10003,10002,10003,10002,10003,10002,10000,10000,10.06,0.00,10.01,0.00,80.33,9.99,9.98,9997,10.01,10007,Passed,Passed,9.99,0.04,Passed,18862,32431,7733,12234,Passed,Passed,Passed,Passed,99999,99999,43085,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.4546,Passed,Passed,Passed,00:12:EA:11:03:4A,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
