,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230304308,19/01/2023 12:49:10 p. m.,385.67s,1,Failed,Match Date Calibration,0.185211,23.8442706,4.98933693,3.29447063,1.3541518,1.2760967,23.8456792,1.77940485,Passed,Passed,011F81,0288FFCD7FEF0B109C9E0008,0289FFD17FE80B0E9CA10005,028AFFC57FE60B0B9C9F000C,028BFFC47FE90B0C9C9E0013,028CFFC57FEA0B089C9E0011,028DFFC97FE30B079C9E0013,028EFFC07FE30B099CA2000E,028FFFC97FEA0B0E9CA1000A,0290FFC07FEC0B109CAA0012,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854511001257BEFFFC9CB90007271E,02929C8D,Passed,Passed,2504.83461,0286D77B76280B456E5B00138A91000C,Passed,02876E70001C,Passed,53546,55297,32431,79655,58159,64988,69724,60786,33705,35004,6628,70442,81652,23.8723177,23.8713807,23.8725796,23.8745467,23.8745775,23.8747424,23.8747107,23.8742014,23.8746267,23.8723655,23.8734724,23.8755964,23.8758634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920343617,0.0938115789,0.0954945476,0.124019887,0.0939559713,0.0967260849,0.098566484,0.109205834,0.0924860908,0.106268307,0.113126723,0.111769692,0.113168393,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9996,9999,9997,9998,9999,9997,9999,10.03,0.01,9.96,0.00,80.24,10.00,10.02,9999,10.01,10012,Passed,Passed,9.94,0.04,Passed,24046,50469,29993,24209,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1328,Failed,,,,,,,,,,,,,,,,
S230304270,19/01/2023 12:54:29 p. m.,711.97s,2,Passed,,0.188507,23.7076769,4.97744041,3.33016539,1.34297081,1.27429597,23.7079813,23.7072247,Passed,Passed,011F81,0288FFC27FE60B0E9C4C0010,0289FFCD7FE20B0C9C480013,028AFFC97FDA0B089C4D0012,028BFFC67FDD0B069C4E0019,028CFFCA7FDD0B029C4D0017,028DFFC67FDB0B029C490017,028EFFC47FDE0B079C4E0015,028FFFCE7FE10B079C47001B,0290FFC57FDF0B0A9C500018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854528000E577600169C5B00132722,02929C3A,Passed,Passed,2499.6343,0286DA6077E20B6C6E0B001089FD0013,Passed,02876E66001D,Passed,66234,62867,64735,67225,67430,79347,72823,61285,67287,66212,71407,25624,24532,23.8787058,23.8788816,23.8788873,23.8814871,23.8815391,23.8817114,23.8816072,23.8816753,23.8816873,23.8794467,23.8795728,23.8824589,23.8824793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102953717,0.117541771,0.134776137,0.122661966,0.108944576,0.115244686,0.112218242,0.104308167,0.112874137,0.116889815,0.115539292,0.110558687,0.115594718,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9997,9999,9997,9998,9998,9999,9998,9999,10.06,0.00,9.97,0.00,80.21,9.99,9.99,9997,10.01,10013,Passed,Passed,10.02,0.04,Passed,18437,29112,7733,12804,Passed,Passed,Passed,Passed,99999,99999,42350,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7108,Passed,Passed,Passed,00:12:EA:11:02:EA,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304209,19/01/2023 01:04:58 p. m.,532.41s,2,Passed,,0.187027,23.7178791,5.02013986,3.30675192,1.34982935,1.26957729,23.7180625,1.78437358,Passed,Passed,011F81,0288FFD97FE20B119C280005,0289FFDD7FDD0B109C2A0006,028AFFD67FD90B0C9C26000D,028BFFD47FDC0B0A9C260012,028CFFD37FDB0B079C260015,028DFFD47FDC0B089C270016,028EFFCD7FDC0B0B9C1F001A,028FFFD77FE00B0C9C1F0019,0290FFCC7FE20B0E9C29001E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544A30018575C00049C2B0026271C,02929C0E,Passed,Passed,2496.89917,0286D93E77510B576DF2000D89C90011,Passed,02876E5A001B,Passed,71085,58816,66470,65665,67142,78297,74208,63144,61692,69797,71874,22160,22160,23.8792807,23.8793824,23.879545,23.8814681,23.8816783,23.881845,23.8818792,23.8817575,23.88201,23.8803971,23.88061,23.8833444,23.8832381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104894663,0.125692189,0.128431595,0.125314272,0.124744307,0.128966777,0.138265523,0.146788001,0.148614417,0.145994576,0.154387554,0.14704728,0.155620835,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9999,9999,9999,9999,9999,9999,9999,9999,10.05,0.01,9.83,0.00,80.27,9.99,9.99,9991,10.01,10012,Passed,Passed,9.99,0.04,Passed,18004,35292,8089,15932,Passed,Passed,Passed,Passed,99999,99999,45848,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.5719,Passed,Passed,Passed,00:12:EA:11:02:EB,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304323,19/01/2023 01:14:13 p. m.,482.55s,1,Failed,Setting Calibration RTC_CLK_OUT,0.188843,23.7769802,5.01356788,3.33942449,1.35496465,1.2721731,23.778069,1.86361557,Passed,Passed,011F81,0288FFD17FDC0B0B9C06000D,0289FFD27FD50B0B9C07000E,028AFFC97FD40B089C090012,028BFFCA7FD40B089C0B0012,028CFFCD7FD30B049C070016,028DFFCE7FD00B049C090016,028EFFCB7FCF0B069C0B0016,028FFFCE7FD50B0B9C090011,0290FFCA7FD80B0C9C130015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C00018574F00119C1700192715,02929BF3,Passed,Passed,2495.19821,0286DB06782F0B6B6E04001089D70012,Passed,02876E0D001D,Passed,56777,52900,32864,79530,58190,66039,72442,63418,35004,33078,7371,75862,83783,23.8748575,23.874826,23.8749356,23.8766507,23.8767058,23.8769179,23.8766762,23.876973,23.8771725,23.8745752,23.8757967,23.8778918,23.8778784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819667005,0.0885011422,0.0868364022,0.108416256,0.0910085833,0.0869818566,0.091491686,0.100730729,0.0864997415,0.089541825,0.0962594857,0.0949227643,0.0977169502,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10000,10000,10000,10000,10000,9999,10.08,0.00,9.99,0.00,80.36,10.00,9.99,9994,10.02,9999,Passed,Passed,10.01,0.04,Passed,24532,59001,31189,30116,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,
S230304323,19/01/2023 01:23:14 p. m.,530.09s,1,Passed,,0.188095,23.7826167,5.01509874,3.33914355,1.35543679,1.27282888,23.7838552,23.7835805,Passed,Passed,011F81,0288FFCD7FD10B0A9C07000A,0289FFD07FD30B099C07000B,028AFFC37FCC0B069C0D000D,028BFFCA7FD10B079C0E000F,028CFFCC7FD20B049C0B0014,028DFFCB7FD20B049C090018,028EFFC77FCF0B059C0D0015,028FFFCC7FD00B099C0F000C,0290FFC67FD60B0B9C130015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BD001E574E000F9C1A0011271A,02929BF3,Passed,Passed,2495.17994,0286DB02782A0B666E03000E89D60014,Passed,02876E0C001C,Passed,56811,52900,33078,79869,58568,66256,73197,65125,36677,35100,7733,76173,83606,23.8696542,23.8696321,23.8699027,23.8717841,23.8716607,23.8717778,23.8719334,23.8719446,23.8721736,23.8693687,23.8706956,23.8726369,23.872768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839273056,0.0917192316,0.0856382602,0.0946046761,0.0930151543,0.0981407297,0.0840298797,0.0915161258,0.0855659793,0.0956582318,0.105158376,0.10051199,0.100244126,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10007,10002,10005,10003,10002,10000,10001,10003,10002,10.08,0.01,9.99,0.00,80.38,10.00,10.00,10000,10.01,9998,Passed,Passed,10.01,0.04,Passed,23716,58786,30359,29869,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.5401,Passed,Passed,Passed,00:12:EA:11:02:EC,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304273,19/01/2023 01:33:17 p. m.,518.07s,2,Passed,,0.188263,23.6519865,4.98638393,3.31848608,1.34837986,1.27502851,23.6519114,1.96511235,Passed,Passed,011F81,0288FFC47FDC0B139C11FFF7,0289FFCA7FD70B109C0EFFFE,028AFFC57FD40B0D9C110007,028BFFC07FD50B0B9C030017,028CFFC57FD20B099C170003,028DFFC07FD30B0A9C0F000C,028EFFC17FD20B0B9C130005,028FFFC97FD80B0D9C0E000B,0290FFC17FDA0B109C14000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BC0018576F00019C14001D2725,02929BF4,Passed,Passed,2495.26303,0286DA1277B10B606E2F00088A04000F,Passed,02876DC90017,Passed,70407,58031,67470,66893,67814,79461,72823,61772,66767,66126,69834,23380,23716,23.8778646,23.8781111,23.8780773,23.8799856,23.8804294,23.8805747,23.8806017,23.8807043,23.8807929,23.8789442,23.8790177,23.8820048,23.8817914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128745126,0.148149945,0.158257941,0.147397028,0.138350277,0.14500128,0.145863055,0.14331825,0.148297005,0.146906389,0.141203148,0.131395527,0.133006742,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10005,10002,10003,10002,10003,10002,10002,10002,10.06,0.01,9.93,0.01,80.28,9.99,10.00,9998,10.01,10021,Passed,Passed,10.00,0.04,Passed,18004,28984,7371,15442,Passed,Passed,Passed,Passed,99999,99999,45558,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0103,Passed,Passed,Passed,00:12:EA:11:02:ED,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304051,19/01/2023 01:36:40 p. m.,718.45s,1,Passed,,0.188843,23.7351927,5.02869295,3.32430672,1.34559205,1.27687411,23.7365858,1.93784934,Passed,Passed,011F81,0288FFE87FEC0B0E9C3D0010,0289FFDB7FDF0B0B9C3F0011,028AFFDC7FDF0B039C420014,028BFFD47FDF0B069C440014,028CFFD17FDE0AFE9C430015,028DFFCA7FD70AFF9C420017,028EFFCA7FD40AFF9C460013,028FFFD97FDD0B079C440012,0290FFCA7FDE0B0B9C490016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D400115765001B9C49001C2713,02929C2E,Passed,Passed,2498.9041,0286D9F077B50B6F6DDE000F89C70013,Passed,02876DFC001B,Passed,58786,58063,32099,78321,57578,66039,72103,60390,29869,28854,7371,74134,84433,23.8702621,23.8703545,23.8706575,23.8723993,23.8723334,23.8723611,23.8724464,23.8724873,23.8729638,23.8702977,23.871385,23.8737209,23.8736615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651427372,0.0683287538,0.0680128354,0.0917830573,0.0725361489,0.0796303173,0.0748147002,0.083504749,0.0722835072,0.0895065632,0.0966571593,0.0931138147,0.0889395927,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9999,9997,9998,9999,10000,9999,9998,9999,10.04,0.00,9.87,0.00,80.23,10.00,9.98,9993,10.01,9999,Passed,Passed,10.03,0.04,Passed,24532,57676,30359,29494,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2739,Passed,Passed,Passed,00:12:EA:11:02:EE,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304294,19/01/2023 01:52:29 p. m.,478.60s,2,Failed,Match Date Calibration,0.186539,23.7801104,5.00158426,3.34481397,1.34529679,1.27082324,23.7802252,23.7794756,Passed,Passed,011F81,0288FFCA7FDB0B119C63FFFE,0289FFCC7FD60B0F9C62FFFC,028AFFC77FD20B0C9C5E000B,028BFFC47FD30B0A9C5D0012,028CFFC77FD20B089C670006,028DFFC47FD40B099C5D0010,028EFFC17FD40B0A9C630005,028FFFC97FD50B0B9C610007,0290FFC27FD80B0F9C6C000A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FB0013578600009C63001D2402,0292960B,Passed,Passed,2400.67561,0286DB2678300B656E1C000B89F90012,Passed,02876E460017,Passed,73866,59031,65487,66683,71424,78870,74456,66406,69706,67753,71708,27786,24209,23.8757041,23.8758701,23.8757978,23.8781865,23.8782074,23.8783094,23.8782915,23.878363,23.8786138,23.8767668,23.8769937,23.8794161,23.8796221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118791181,0.136780322,0.139403964,0.130896348,0.127593668,0.13031679,0.135802872,0.141430581,0.14251657,0.139766343,0.142862851,0.136009328,0.142243316,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10005,10002,10003,10002,10003,10002,10002,10002,10.10,0.01,10.03,0.00,80.33,9.99,10.00,9998,10.01,10012,Passed,Passed,10.03,0.04,Passed,18651,34907,8089,16173,Passed,Passed,Passed,Passed,99999,99999,42007,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.9432,Failed,,,,,,,,,,,,,,,,
S230304177,19/01/2023 01:55:52 p. m.,718.64s,1,Passed,,0.190323,23.7689506,5.03134466,3.33293655,1.34900066,1.27432258,23.7709194,2.08146453,Passed,Passed,011F81,0288FFD47FE10B0C9C490011,0289FFD77FDD0B0C9C490012,028AFFCE7FDA0B089C4B0013,028BFFCF7FD60B089C4B0015,028CFFD07FDA0AFE9C4A0015,028DFFCE7FD70B019C490017,028EFFCC7FD40B049C4C0016,028FFFD37FDE0B0A9C4B0012,0290FFCB7FE40B0C9C520018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E4000E577500099C59001B271B,02929C39,Passed,Passed,2499.57851,0286DA4177CC0B6E6E33000B8A1D000F,Passed,02876E380016,Passed,54210,57248,31988,80575,59183,64758,74874,68522,34315,35577,8439,74500,80542,23.8722363,23.8725944,23.8728338,23.8747802,23.8744912,23.8746663,23.8749047,23.8748213,23.8749893,23.8723816,23.8736755,23.8759506,23.8758302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109188221,0.111362404,0.117888207,0.148609175,0.142048914,0.130232374,0.130593137,0.147679537,0.1104395,0.12661593,0.137346455,0.128503336,0.132079571,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10001,10001,10000,9999,9999,10000,9999,10.06,0.01,10.02,0.00,80.32,10.00,9.99,9991,10.01,10007,Passed,Passed,10.01,0.04,Passed,24046,51371,29993,24046,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1936,Passed,Passed,Passed,00:12:EA:11:02:EF,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304066,19/01/2023 02:07:48 p. m.,521.25s,2,Passed,,0.186783,23.6824946,5.02945708,3.34384493,1.34608152,1.27301185,23.6825525,23.6818255,Passed,Passed,011F81,0288FFDE7FEB0B109C170005,0289FFDF7FE70B0F9C1C0002,028AFFD37FE20B0B9C220001,028BFFD37FE40B099C1D000B,028CFFD27FDE0B079C160014,028DFFD57FE40B089C1B000E,028EFFCD7FE00B089C1B0016,028FFFD57FE50B0A9C19000C,0290FFCC7FE80B0E9C1E0011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285447F000E576000099C1900252715,02929BFF,Passed,Passed,2495.91806,0286DB4778630B826E3700098A49000E,Passed,02876E080019,Passed,70688,55040,66082,62993,68190,76173,71119,63688,65148,73866,73565,14685,20673,23.8750904,23.8752794,23.8752612,23.8777882,23.877863,23.8778318,23.87789,23.8776041,23.878135,23.8762306,23.8762532,23.8790864,23.8791201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375233,0.158837268,0.162867477,0.150818995,0.135763309,0.136023379,0.135738678,0.139794783,0.138015647,0.13158626,0.130084619,0.122643363,0.123365477,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9992,9994,9994,9995,9994,9994,9994,9995,9997,10.09,0.01,9.96,0.00,80.29,9.99,9.98,9995,10.01,10008,Passed,Passed,10.06,0.04,Passed,18437,34514,8089,17108,Passed,Passed,Passed,Passed,99999,99999,42821,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.9642,Passed,Passed,Passed,00:12:EA:11:02:F0,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304294,19/01/2023 02:11:06 p. m.,719.08s,1,Passed,,0.184769,23.785848,5.00207862,3.34458984,1.34561079,1.27093761,23.7870668,1.86535834,Passed,Passed,011F81,0288FFD27FDA0B0A9C580010,0289FFD17FDC0B0A9C570011,028AFFCD7FD30B049C5C0011,028BFFCA7FD50B039C5D0014,028CFFC97FD50AFD9C5B0016,028DFFC87FD40AFE9C5B0018,028EFFC47FD00B019C5E0016,028FFFCC7FD50B059C590014,0290FFC47FDF0B0B9C650016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FA0010577C00159C6C00192722,02929C47,Passed,Passed,2500.45541,0286DB25782A0B706E22000C8A220012,Passed,02876E4A001A,Passed,59183,59153,30956,78490,64804,62943,72297,72823,34711,41729,11044,64781,77000,23.8717091,23.871816,23.8721005,23.8738862,23.8739182,23.8741211,23.8740736,23.8739255,23.8740332,23.8718327,23.8729443,23.874937,23.8752507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10005423,0.102163245,0.109523384,0.150448048,0.133644219,0.126485708,0.126642317,0.143773444,0.109512923,0.135498995,0.14363962,0.134878947,0.135596458,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10003,10002,10001,10001,10001,10003,10001,10.09,0.01,10.03,0.00,80.34,10.00,9.99,9995,10.01,10016,Passed,Passed,10.01,0.04,Passed,24371,57999,30838,29869,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.3457,Passed,Passed,Passed,00:12:EA:11:02:F1,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
