,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230307559,21/01/2023 03:59:41 p. m.,520.85s,2,Passed,,0.186829,23.7852268,5.0037008,3.33830356,1.35180276,1.27428757,23.7851658,1.90598587,Passed,Passed,011F81,0288FFE07FD30B0C9C51000E,0289FFE27FCC0B079C550011,028AFFDB7FC60B019C520014,028BFFDA7FD20B009C580017,028CFFD67FD10AFE9C4E001A,028DFFDC7FC90AFD9C50001B,028EFFD07FCD0B019C50001A,028FFFDA7FD70B039C510014,0290FFCE7FDC0B099C5D0011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451600105796000A9C64001A2726,02929C40,Passed,Passed,2500.00997,0286DAB878160B716E1800108A0A0016,Passed,02876EA1001D,Passed,72152,56675,65487,62196,69300,77708,74731,58693,66914,66619,70583,24692,23882,23.8770386,23.8772187,23.8774264,23.8790791,23.8793844,23.8792522,23.8794605,23.8794749,23.879646,23.8782494,23.8783332,23.8806807,23.8807177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154213218,0.177336782,0.186979407,0.165659203,0.150821387,0.154566039,0.154801811,0.154691732,0.151110384,0.144014083,0.147688356,0.14116248,0.139720939,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10007,10005,10005,10005,10006,10004,10005,10003,10.09,0.00,10.12,0.00,80.36,9.99,10.00,9998,10.01,10012,Passed,Passed,10.04,0.04,Passed,18651,35196,8089,15932,Passed,Passed,Passed,Passed,99999,99999,43151,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8004,Passed,Passed,Passed,00:12:EA:11:03:BB,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230307565,21/01/2023 04:03:01 p. m.,721.53s,1,Passed,,0.188507,23.7636699,5.0084216,3.34369978,1.3555169,1.27493817,23.7648986,1.86794205,Passed,Passed,011F81,0288FFD67FDB0B0C9C91000A,0289FFD47FDF0B0B9C91000A,028AFFCC7FD50B089C8F0013,028BFFCF7FD80B099C8E0015,028CFFCF7FDF0B059C8C0018,028DFFCE7FDC0B059C8B001B,028EFFCB7FD90B069C8E0019,028FFFD17FE10B0B9C8F0012,0290FFCA7FDE0B0C9C92001A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854520000F57BA00149C95001D270E,02929C79,Passed,Passed,2503.54629,0286DB2778530B7F6E3D000D8A510011,Passed,02876E66001C,Passed,55077,58285,33078,80983,62611,66017,71988,66169,37892,41446,8089,71874,77458,23.862969,23.8629514,23.8632417,23.8652071,23.8651636,23.8652623,23.8653693,23.8654147,23.8654894,23.8628379,23.8643612,23.866467,23.8661529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119746065,0.119263953,0.122872348,0.157661118,0.13894905,0.124751588,0.122069403,0.137367879,0.103971599,0.129726571,0.135332316,0.128484133,0.129931806,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10002,10001,10000,9999,10000,10000,10000,10.09,0.00,9.81,0.00,80.28,10.00,9.98,9998,10.01,9989,Passed,Passed,10.04,0.04,Passed,24371,60730,31073,30359,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1081,Passed,Passed,Passed,00:12:EA:11:03:BC,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230307492,21/01/2023 04:04:44 p. m.,9.61s,2,Failed,5 VDC Measurment,0.102417,23.7311721,0.0135320103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S230306928,21/01/2023 04:13:07 p. m.,522.71s,1,Passed,,0.190277,23.6442121,5.00592477,3.30512871,1.35083717,1.2766418,23.6458669,23.6455936,Passed,Passed,011F81,0288FFE17FE80B0D9C41000D,0289FFE67FE40B0D9C40000D,028AFFDD7FE00B089C430011,028BFFDA7FD50B079C450011,028CFFDC7FE00B039C420014,028DFFDC7FDE0B049C420015,028EFFD67FDB0B069C440015,028FFFDE7FDD0B0A9C44000F,0290FFD67FE30B0B9C480017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F700145786000E9C4C00182721,02929C33,Passed,Passed,2499.15889,0286D8C576E70B496DFF000C89EF0014,Passed,02876E280018,Passed,62560,58662,30956,77882,61312,62968,70792,61203,34907,35670,8783,66746,76293,23.8661709,23.8662041,23.8665709,23.868315,23.8684574,23.8685235,23.8685799,23.8687663,23.8688273,23.8663134,23.8674475,23.8697411,23.8696946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978612463,0.103021418,0.111125639,0.141269597,0.131617719,0.11544999,0.125754266,0.139380304,0.108043966,0.109353701,0.118781375,0.112319416,0.126822764,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10001,10001,10000,10000,10000,10001,10000,10.05,0.01,10.03,0.00,80.23,10.00,9.99,9991,10.01,10015,Passed,Passed,9.99,0.04,Passed,24046,58786,30719,31189,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2646,Passed,Passed,Passed,00:12:EA:11:03:BD,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306972,21/01/2023 04:23:19 p. m.,519.05s,2,Passed,,0.187851,23.7203465,5.00433397,3.32765445,1.35243841,1.27524933,23.7203898,23.7196402,Passed,Passed,011F81,0288FFA67FEA0B109C13000B,0289FFB07FE60B109C0D000D,028AFFAE7FE10B0C9C100010,028BFFA97FE20B0B9C0D0018,028CFFAF7FE40B0A9C0F0015,028DFFA87FE50B0A9C09001B,028EFFAB7FE50B0C9C110016,028FFFB27FE90B0C9C0C0012,0290FFAD7FEC0B0F9C180011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F20011576300099C2500042721,02929BFE,Passed,Passed,2495.85109,0286DAB4781C0B686DDB001689CE000F,Passed,02876E21001D,Passed,73716,60275,66513,67693,69467,80037,73806,65754,67753,64360,70618,26516,25318,23.8794822,23.8798081,23.8798316,23.8816717,23.8819473,23.8819702,23.8823218,23.8822049,23.8823033,23.8809468,23.8812091,23.8833093,23.8838155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979644387,0.1107483,0.11517654,0.113646232,0.11923003,0.123795149,0.133017544,0.138599155,0.14397012,0.146759037,0.146596665,0.140941986,0.146724863,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,9999,10000,9998,10000,10000,10000,10.08,0.00,9.86,0.00,80.26,9.99,10.01,9998,10.01,10009,Passed,Passed,10.01,0.04,Passed,17783,28723,7371,12234,Passed,Passed,Passed,Passed,99999,99999,45383,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.6398,Passed,Passed,Passed,00:12:EA:11:03:BE,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306669,21/01/2023 04:26:42 p. m.,721.75s,1,Passed,,0.187149,23.8019061,5.00771111,3.3274088,1.3451787,1.27643119,23.8035553,23.8032325,Passed,Passed,011F81,0288FFCE7FEA0B0D9C700007,0289FFD97FE10B0F9C700004,028AFFCA7FDE0B0A9C6F000E,028BFFCE7FDC0B0B9C6D0012,028CFFD27FDA0B079C6B0015,028DFFD67FD80B079C6C0014,028EFFD27FD60B099C6F0013,028FFFD27FDD0B0C9C6E000E,0290FFD07FDE0B0E9C760016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451B0011579D00029C86000F271A,02929C5A,Passed,Passed,2501.63263,0286D9C077720B586E2E000C8A190010,Passed,02876E690018,Passed,65103,58031,30116,74163,60814,59304,67913,56085,26948,34613,8439,60589,66914,23.865338,23.8656153,23.8657009,23.8677385,23.8676357,23.8678679,23.8676862,23.8677866,23.8679784,23.8651801,23.8665372,23.8687747,23.8688104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704421759,0.0735617334,0.0680008378,0.0866529662,0.0680753441,0.0711810262,0.0708823472,0.0791326755,0.0687579277,0.075758173,0.0798505569,0.0807730634,0.0859370928,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9998,9997,9998,9999,9999,9999,9998,9999,10.04,0.00,9.96,0.00,80.29,10.00,10.00,9987,10.01,10003,Passed,Passed,10.03,0.04,Passed,23549,51546,30480,23210,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.916,Passed,Passed,Passed,00:12:EA:11:03:BF,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230307558,21/01/2023 04:36:56 p. m.,521.17s,2,Passed,,0.186279,23.7740849,5.0032549,3.33950566,1.34630408,1.27592216,23.7743435,23.7735058,Passed,Passed,011F81,0288FFEB7FEA0B0E9C870010,0289FFEA7FE20B0C9C8B000D,028AFFE17FDA0B079C92000D,028BFFE17FDC0B029C8E0014,028CFFDA7FD60AFC9C920012,028DFFE27FDE0B009C920010,028EFFD47FDB0B029C8F0014,028FFFDF7FE00B079C910007,0290FFD27FDE0B0A9C930019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C8001157A200109C9800172717,02929C7A,Passed,Passed,2503.59479,0286DA3E77D80B6F6E17000F8A040013,Passed,02876E26001C,Passed,68013,59721,64920,64170,71238,78333,72281,58190,55873,68366,69226,25163,27090,23.8769331,23.8772386,23.8770198,23.8792484,23.8792576,23.8791579,23.8793207,23.8792508,23.8792753,23.8778761,23.8781009,23.8803071,23.8802511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125019313,0.139682964,0.135974249,0.12657998,0.114845915,0.110851976,0.114099454,0.11787579,0.116875895,0.106571175,0.114994758,0.114015622,0.111601705,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9996,9997,9997,9997,9996,9997,9998,9999,10.08,0.01,9.73,0.00,80.41,9.99,9.99,9993,10.01,9998,Passed,Passed,10.03,0.04,Passed,18862,35196,8089,16646,Passed,Passed,Passed,Passed,99999,99999,41088,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5914,Passed,Passed,Passed,00:12:EA:11:03:C0,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306908,21/01/2023 04:40:18 p. m.,723.33s,1,Passed,,0.184509,23.6200517,5.00902586,3.33120655,1.34754488,1.27449486,23.6213084,1.90917649,Passed,Passed,011F81,0288FFE07FDF0B0F9C4C000A,0289FFDC7FE20B0F9C4C000D,028AFFD87FD80B0A9C4C0012,028BFFD47FE20B0D9C4D0012,028CFFD37FDB0B059C4A0016,028DFFD17FD60B069C4A0018,028EFFCE7FDC0B099C4F0013,028FFFD87FE40B0E9C4D0010,0290FFCD7FDE0B0E9C550016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E200195782000B9C5E00172711,02929C3B,Passed,Passed,2499.6751,0286DA2677D40B696E0D000D89D70012,Passed,02876E08001C,Passed,62968,59244,31305,78538,62816,61985,71119,63761,31305,37466,10105,60730,75561,23.868774,23.8690928,23.869084,23.8708335,23.8708844,23.8710568,23.8710853,23.8712139,23.8711415,23.8686044,23.8699713,23.871954,23.8722245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132609903,0.132002185,0.14047069,0.171710324,0.159866044,0.143164263,0.140658105,0.152772543,0.11597955,0.133686626,0.13904414,0.132069058,0.135564282,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,9999,10000,9999,9999,10000,9999,10000,10.07,0.00,10.10,0.00,80.35,10.00,9.99,9997,10.01,9997,Passed,Passed,10.02,0.04,Passed,23716,58693,31073,31073,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.351,Passed,Passed,Passed,00:12:EA:11:03:C1,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230307493,21/01/2023 04:50:10 p. m.,522.33s,2,Passed,,0.191925,23.8268597,5.00606958,3.32975175,1.35082793,1.27219614,23.8269783,2.0529936,Passed,Passed,011F81,0288FFD07FE60B109C270005,0289FFD57FE60B119C2A0005,028AFFCD7FE00B0D9C2C0002,028BFFCC7FE40B0C9C2E0006,028CFFCB7FE20B0A9C2C0006,028DFFCB7FE20B0B9C270009,028EFFC47FE10B0C9C1F0019,028FFFCE7FE40B0C9C290006,0290FFC37FE70B0E9C2F000B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E3000F575B000E9C38000D271A,02929C12,Passed,Passed,2497.12849,0286DA8B77DE0B656DD1001789DC000E,Passed,02876DDB001E,Passed,71441,55443,67713,66619,62301,77521,70670,64478,66212,66725,70705,24850,25163,23.8739033,23.8741482,23.8739815,23.8758722,23.8760579,23.8762106,23.8761185,23.876349,23.8763007,23.8750249,23.8752633,23.8775724,23.8776483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102925973,0.129000582,0.14696258,0.145905948,0.145800888,0.158839514,0.165452764,0.170220847,0.17355088,0.172559306,0.168195984,0.151937465,0.158646003,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10001,10001,10001,10000,10000,10000,10000,10000,10.06,0.00,9.91,0.00,80.42,9.99,10.01,9998,10.01,10009,Passed,Passed,10.03,0.04,Passed,18004,33289,7733,12234,Passed,Passed,Passed,Passed,99999,99999,46359,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.6676,Passed,Passed,Passed,00:12:EA:11:03:C2,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306765,21/01/2023 04:53:30 p. m.,722.29s,1,Passed,,0.188217,23.6871604,4.99754937,3.33995265,1.34825744,1.27417101,23.6886165,23.6883106,Passed,Passed,011F81,0288FFE17FD80B0E9C1C0009,0289FFDF7FD60B0D9C1D0008,028AFFD97FC60B089C1D000C,028BFFD67FD80B0C9C1C0010,028CFFD67FD70B089C1A0012,028DFFD77FD20B079C1B0011,028EFFD07FCE0B089C1D0011,028FFFD87FCE0B0C9C1D000C,0290FFD07FDB0B0E9C210013,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D70019575E000C9C33000E2721,02929C06,Passed,Passed,2496.39478,0286DB6078750B816DDE000D89B50011,Passed,02876DDA001A,Passed,58537,56191,29869,78716,59153,64003,70618,66061,35004,35857,7371,69282,80092,23.8645263,23.8646751,23.8648719,23.8668117,23.8667195,23.8670183,23.8670768,23.8669384,23.867143,23.8647277,23.8660267,23.8681941,23.8683483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908997075,0.0914685659,0.0978024293,0.139023827,0.112967165,0.110690279,0.114353515,0.132762519,0.103111934,0.130935021,0.138988937,0.133183765,0.135961587,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10007,10002,10004,10002,10002,10001,10002,10004,10002,10.08,0.01,9.86,0.00,80.15,10.00,10.00,9997,10.02,10016,Passed,Passed,10.05,0.04,Passed,24371,59153,30838,29620,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5486,Passed,Passed,Passed,00:12:EA:11:03:C3,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230307512,21/01/2023 05:03:32 p. m.,522.64s,2,Passed,,0.187775,23.7443949,5.00971038,3.32684019,1.34711847,1.27353985,23.744471,1.98495419,Passed,Passed,011F81,0288FFF07FE80B109C780001,0289FFF07FE30B109C740007,028AFFE47FDD0B0D9C78000C,028BFFE47FDA0B0B9C76000C,028CFFDF7FDA0B099C7C0008,028DFFE57FDC0B099C79000B,028EFFDB7FD80B0A9C72000F,028FFFE17FDC0B0B9C710012,0290FFD87FDE0B0E9C790014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C40019579300199C8500152715,02929C5E,Passed,Passed,2501.90351,0286D99877780B5B6DEF000E89C60012,Passed,02876E7B0018,Passed,69815,60589,65262,65621,67245,77746,73534,57347,64804,61879,67612,21055,26805,23.8772515,23.8773262,23.877549,23.8792026,23.8796312,23.8795593,23.8797038,23.8796806,23.8797181,23.8784591,23.8784514,23.8807876,23.8808749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969787985,0.108946463,0.105068871,0.106778648,0.106610884,0.102628423,0.109597753,0.114794417,0.116269314,0.107787337,0.109005224,0.108885825,0.102631874,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9999,10001,9999,9999,9999,9999,9999,10.07,0.01,9.90,0.00,80.29,9.99,10.00,9998,10.01,10002,Passed,Passed,9.99,0.04,Passed,18651,35292,8089,15689,Passed,Passed,Passed,Passed,99999,99999,42418,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9269,Passed,Passed,Passed,00:12:EA:11:03:C4,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
